url,domain,occurrences,files,locations,labels,contexts,in_bib_guess,topic,proposed_location,recommended_role,recommended_action,metadata_followup_needed
https://ramseraph.github.io/opendata/lgd/anatomy,ramseraph.github.io,2,Pasted markdown (3).md,Pasted markdown (3).md:310 | Pasted markdown (3).md:310,https://ramseraph.github.io/opendata/lgd/anatomy/,"If helpful, I can also access other LGD datasets from that site; access these LGD datasets as they were at seemingly were at many different times, going back to January 2022, at [https://ramseraph.github.io/opendata/lgd/](https://ramseraph.github.io/opendata/lgd/); or download a ""List of States, Districts, Sub-Districts, and Villages along with their LGD Codes (as of 2 July 2026)"" from [https://dataful.in/datasets/21838/](https://dataful.in/datasets/21838/). Let me know if there are any other LGD datasets I should download and, if appropriate, from which archived date (going back to January 2022) I should do so. For example, among the potential LGD data files (see [https://ramseraph.github.io/opendata/lgd/anatomy/](https://ramseraph.github.io/opendata/lgd/anatomy/)), which datefile would contain the most relevant urban analog to villages? -",False,Data: geography / district lineage,§3 Data; Appendix A Data Construction,appendix/data provenance,"Add only if directly cited for data provenance, variable definitions, or historical source reconstruction; otherwise document in Appendix A/B or DATA_AVAILABILITY.",Possibly—prefer canonical author/title/year/DOI or institutional citation before adding to BibTeX.
https://researchers.cdu.edu.au/en/datasets/lexicostatistical-data-raw-and-derived-text-files-on-200-basic-wo,researchers.cdu.edu.au,2,Pasted markdown (3).md,Pasted markdown (3).md:1175 | Pasted markdown (3).md:1175,https://researchers.cdu.edu.au/en/datasets/lexicostatistical-data-raw-and-derived-text-files-on-200-basic-wo/,"Regarding lexical data, I think using it to break ties is a good idea. [https://researchers.cdu.edu.au/en/datasets/lexicostatistical-data-raw-and-derived-text-files-on-200-basic-wo/](https://researchers.cdu.edu.au/en/datasets/lexicostatistical-data-raw-and-derived-text-files-on-200-basic-wo/) links to [http://www.wordgumbo.com/ie/cmp](http://www.wordgumbo.com/ie/cmp) which currently redirects to [https://thevore.com/ie/cmp](https://thevore.com/ie/cmp), which contains no file. [https://web.archive.org/web/20030814192224/http://www.wordgumbo.com/ie/cmp/iedata.txt](https://web.archive.org/web/20030814192224/http://www.wordgumbo.com/ie/cmp/iedata.txt), however, is an archived version of the file. It and the Kogan (2017) paper, @koganGenealogicalClassificationNew2017.pdf, (which seems to contain wordlists, though I’m not certain contains all wordlists we need) are found in `data/raw/cognates/`. If you could access ASJP tables online (e.g., via [https://asjp.clld.org/languages](https://asjp.clld.org/languages)) when needed, that would be helpful. [I later downloaded the dataset, @sorenwichmannCLDFDatasetDerived2025, to `cognates/` too.]",True,Language / linguistic distance / language learning,§2 Literature Review; §5 Inherited Linguistic Conditions,narrative-relevant,Already appears represented in references.bib by URL/DOI signature; retain only if the Markdown gives a new use/claim.,Usually no; canonical metadata should be recoverable from the linked primary source.
https://ruralindiaonline.org/en/library/resource/language-atlas-of-india-1991,ruralindiaonline.org,5,Pasted markdown (2).md | Pasted markdown (3).md,Pasted markdown (2).md:174 | Pasted markdown (2).md:455 | Pasted markdown (2).md:455 | Pasted markdown (3).md:1899 | Pasted markdown (3).md:1899,Language Atlas of India 1991 — PARI | https://ruralindiaonline.org/en/library/resource/language-atlas-of-india-1991/,[Language Atlas of India 1991 — PARI](https://ruralindiaonline.org/en/library/resource/language-atlas-of-india-1991/?utm_source=chatgpt.com) ORGI itself confirms that the Language Atlas was produced from the classified 1991 Census language inventory and maps the geographical distribution of Indian languages. ([Census India][17]) Official later ORGI publications also bibliographically identify the underlying sources as: || From [https://ruralindiaonline.org/en/library/resource/language-atlas-of-india-1991/](https://ruralindiaonline.org/en/library/resource/language-atlas-of-india-1991/) I downloaded `data/raw/census_1961-91/Language_Atlas_of_India_1991.pdf`; a district-wise table of languages spoken begins on p. 192 (or p. 205 in the PDF). From [https://www.devdatalab.org/shrug\_download/](https://www.devdatalab.org/shrug_download/) I downloaded the following to `data/raw/shrug/census_1991`:,True,Other potentially relevant source,Place contextually; usually Appendix or footnote,narrative-relevant,Already appears represented in references.bib by URL/DOI signature; retain only if the Markdown gives a new use/claim.,Usually no; canonical metadata should be recoverable from the linked primary source.
https://ruralindiaonline.org/ta/library/resource/language-atlas-of-india-1991,ruralindiaonline.org,2,Pasted markdown (2).md,Pasted markdown (2).md:421 | Pasted markdown (2).md:421,https://ruralindiaonline.org/ta/library/resource/language-atlas-of-india-1991/?utm\_source=chatgpt.com,"[16]: [https://ruralindiaonline.org/ta/library/resource/language-atlas-of-india-1991/?utm\_source=chatgpt.com](https://ruralindiaonline.org/ta/library/resource/language-atlas-of-india-1991/?utm_source=chatgpt.com) ""Language Atlas of India 1991"" [17]: [https://censusindia.gov.in/census.website/en/node/174?utm\_source=chatgpt.com](https://censusindia.gov.in/census.website/en/node/174?utm_source=chatgpt.com) ""LANGUAGE DIVISION | Government of India""",True,Other potentially relevant source,Place contextually; usually Appendix or footnote,narrative-relevant,Already appears represented in references.bib by URL/DOI signature; retain only if the Markdown gives a new use/claim.,Usually no; canonical metadata should be recoverable from the linked primary source.
https://shrug-assets-ddl.s3.amazonaws.com/static/main/assets/other/shrug-codebook.pdf,shrug-assets-ddl.s3.amazonaws.com,2,Pasted markdown (2).md,Pasted markdown (2).md:441 | Pasted markdown (2).md:441,https://shrug-assets-ddl.s3.amazonaws.com/static/main/assets/other/shrug-codebook.pdf?utm\_source=chatgpt.com,"[26]: [https://shrug-assets-ddl.s3.amazonaws.com/static/main/assets/other/shrug-codebook.pdf?utm\_source=chatgpt.com](https://shrug-assets-ddl.s3.amazonaws.com/static/main/assets/other/shrug-codebook.pdf?utm_source=chatgpt.com) ""recorded based on discussion with a village leader?²"" [27]: [https://www.researchgate.net/publication/215645657\_Factor\_Immobility\_and\_Regional\_Impacts\_of\_Trade\_Liberalization\_Evidence\_on\_Poverty\_from\_India?utm\_source=chatgpt.com](https://www.researchgate.net/publication/215645657_Factor_Immobility_and_Regional_Impacts_of_Trade_Liberalization_Evidence_on_Poverty_from_India?utm_source=chatgpt.com) ""(PDF) Factor Immobility and Regional Impacts of Trade Liberalization: Evidence on Poverty from India""",False,Migration / labor / sorting,§2 Literature Review; §7 Broader Local Adaptation; Appendix D,narrative-relevant,Candidate bibliography addition if the corresponding claim survives the paper blueprint.,Usually no; canonical metadata should be recoverable from the linked primary source.
https://stats.stackexchange.com/questions/491114/using-percentage-change-as-a-dependent-variable,stats.stackexchange.com,1,Pasted markdown (3).md,Pasted markdown (3).md:649,Using percentage change as a dependent variable? - Cross Validated,"For more helpful sources, see [Using percentage change as a dependent variable? - Cross Validated](https://stats.stackexchange.com/questions/491114/using-percentage-change-as-a-dependent-variable), which links to [Linear Regression with a Dependent Variable that is a Ratio - Cross Validated](https://stats.stackexchange.com/questions/59145/linear-regression-with-a-dependent-variable-that-is-a-ratio), which links to [Ratios in Regression, aka Questions on Kronmal - Cross Validated](https://stats.stackexchange.com/questions/58664/ratios-in-regression-aka-questions-on-kronmal) and, more importantly, [Spurious Correlation and the Fallacy of the Ratio Standard Revisited](https://www.jstor.org/stable/2983064), aka @kronmalSpuriousCorrelationFallacy1993. Also see [Prediction of Percent Change in Linear Regression by Correlated Variables](%5Bhttps://digitalcommons.wayne.edu/cgi/viewcontent.cgi?article=2369\&context=jmasm%5D\(https://digitalcommons.wayne.edu/cgi/viewcontent.cgi?article=2369\&context=jmasm\)) —",False,Outcome functional form / measurement methods,§3 Data; Appendix B/C,support/replace with primary source if cited,"Do not add this URL as the bibliography target; trace/replace with the underlying primary paper, official report, DOI, or publisher page.",Possibly—prefer canonical author/title/year/DOI or institutional citation before adding to BibTeX.
https://stats.stackexchange.com/questions/58664/ratios-in-regression-aka-questions-on-kronmal,stats.stackexchange.com,1,Pasted markdown (3).md,Pasted markdown (3).md:649,"Ratios in Regression, aka Questions on Kronmal - Cross Validated","For more helpful sources, see [Using percentage change as a dependent variable? - Cross Validated](https://stats.stackexchange.com/questions/491114/using-percentage-change-as-a-dependent-variable), which links to [Linear Regression with a Dependent Variable that is a Ratio - Cross Validated](https://stats.stackexchange.com/questions/59145/linear-regression-with-a-dependent-variable-that-is-a-ratio), which links to [Ratios in Regression, aka Questions on Kronmal - Cross Validated](https://stats.stackexchange.com/questions/58664/ratios-in-regression-aka-questions-on-kronmal) and, more importantly, [Spurious Correlation and the Fallacy of the Ratio Standard Revisited](https://www.jstor.org/stable/2983064), aka @kronmalSpuriousCorrelationFallacy1993. Also see [Prediction of Percent Change in Linear Regression by Correlated Variables](%5Bhttps://digitalcommons.wayne.edu/cgi/viewcontent.cgi?article=2369\&context=jmasm%5D\(https://digitalcommons.wayne.edu/cgi/viewcontent.cgi?article=2369\&context=jmasm\)) —",False,Outcome functional form / measurement methods,§3 Data; Appendix B/C,support/replace with primary source if cited,"Do not add this URL as the bibliography target; trace/replace with the underlying primary paper, official report, DOI, or publisher page.",Possibly—prefer canonical author/title/year/DOI or institutional citation before adding to BibTeX.
https://stats.stackexchange.com/questions/59145/linear-regression-with-a-dependent-variable-that-is-a-ratio,stats.stackexchange.com,1,Pasted markdown (3).md,Pasted markdown (3).md:649,Linear Regression with a Dependent Variable that is a Ratio - Cross Validated,"For more helpful sources, see [Using percentage change as a dependent variable? - Cross Validated](https://stats.stackexchange.com/questions/491114/using-percentage-change-as-a-dependent-variable), which links to [Linear Regression with a Dependent Variable that is a Ratio - Cross Validated](https://stats.stackexchange.com/questions/59145/linear-regression-with-a-dependent-variable-that-is-a-ratio), which links to [Ratios in Regression, aka Questions on Kronmal - Cross Validated](https://stats.stackexchange.com/questions/58664/ratios-in-regression-aka-questions-on-kronmal) and, more importantly, [Spurious Correlation and the Fallacy of the Ratio Standard Revisited](https://www.jstor.org/stable/2983064), aka @kronmalSpuriousCorrelationFallacy1993. Also see [Prediction of Percent Change in Linear Regression by Correlated Variables](%5Bhttps://digitalcommons.wayne.edu/cgi/viewcontent.cgi?article=2369\&context=jmasm%5D\(https://digitalcommons.wayne.edu/cgi/viewcontent.cgi?article=2369\&context=jmasm\)) —",False,Outcome functional form / measurement methods,§3 Data; Appendix B/C,support/replace with primary source if cited,"Do not add this URL as the bibliography target; trace/replace with the underlying primary paper, official report, DOI, or publisher page.",Possibly—prefer canonical author/title/year/DOI or institutional citation before adding to BibTeX.
https://thevore.com/ie/cmp,thevore.com,2,Pasted markdown (3).md,Pasted markdown (3).md:1175 | Pasted markdown (3).md:1175,https://thevore.com/ie/cmp,"Regarding lexical data, I think using it to break ties is a good idea. [https://researchers.cdu.edu.au/en/datasets/lexicostatistical-data-raw-and-derived-text-files-on-200-basic-wo/](https://researchers.cdu.edu.au/en/datasets/lexicostatistical-data-raw-and-derived-text-files-on-200-basic-wo/) links to [http://www.wordgumbo.com/ie/cmp](http://www.wordgumbo.com/ie/cmp) which currently redirects to [https://thevore.com/ie/cmp](https://thevore.com/ie/cmp), which contains no file. [https://web.archive.org/web/20030814192224/http://www.wordgumbo.com/ie/cmp/iedata.txt](https://web.archive.org/web/20030814192224/http://www.wordgumbo.com/ie/cmp/iedata.txt), however, is an archived version of the file. It and the Kogan (2017) paper, @koganGenealogicalClassificationNew2017.pdf, (which seems to contain wordlists, though I’m not certain contains all wordlists we need) are found in `data/raw/cognates/`. If you could access ASJP tables online (e.g., via [https://asjp.clld.org/languages](https://asjp.clld.org/languages)) when needed, that would be helpful. [I later downloaded the dataset, @sorenwichmannCLDFDatasetDerived2025, to `cognates/` too.]",False,Language / linguistic distance / language learning,§2 Literature Review; §5 Inherited Linguistic Conditions,narrative-relevant,Candidate bibliography addition if the corresponding claim survives the paper blueprint.,Usually no; canonical metadata should be recoverable from the linked primary source.
https://web.archive.org,web.archive.org,4,Pasted markdown (2).md | Pasted markdown (3).md,Pasted markdown (2).md:5 | Pasted markdown (2).md:5 | Pasted markdown (3).md:1203 | Pasted markdown (3).md:1203,https://web.archive.org/,"I am trying to find district-level data from earlier years, at least from 1991, to help establish baselines and exogeneity. [https://censusindia.gov.in/census.website/data/census-tables](https://censusindia.gov.in/census.website/data/census-tables) does not seemingly contain district-level data for tables such as its C-7 or C-8 series. Another promising source, [https://language.census.gov.in/](https://language.census.gov.in/), does not work and has not been successfully archived on [https://web.archive.org/](https://web.archive.org/). Where is this data available? At least one paper which I know uses 1991 Census data is attached, but you should base your answer on a thorough search of other papers, websites, and external documentation. # Response 1 || [https://web.archive.org/](https://web.archive.org/) allowed me to access [https://web.archive.org/web/20170627210903/http://udise.in/drc.htm](https://web.archive.org/web/20170627210903/http://udise.in/drc.htm), however, whose contents include the following table: \|   |   |   |   |",True,Data: geography / district lineage,§3 Data; Appendix A Data Construction,appendix/data provenance,Use as provenance/archival evidence only when the original page is unavailable; cite the underlying dataset/institution where possible.,Possibly—prefer canonical author/title/year/DOI or institutional citation before adding to BibTeX.
https://web.archive.org/web/20020329222613/http://www.bsos.umd.edu/socy/vanneman/districts/codebook/index.html,web.archive.org,2,Pasted markdown (3).md,Pasted markdown (3).md:1915 | Pasted markdown (3).md:1915,https://web.archive.org/web/20020329222613/http://www.bsos.umd.edu/socy/vanneman/districts/codebook/index.html,"Regarding the Vanneman provenance, I'm not entirely sure what the exact problem is? The only mention of the word ""version"" I can find in any related documentation is on [http://vanneman.umd.edu/districts/codebook/index.html](http://vanneman.umd.edu/districts/codebook/index.html), where ""Appendix D: district names"" says ""List by version 5 state and district IDs"". This exact same phrasing also exists in [https://web.archive.org/web/20020329222613/http://www.bsos.umd.edu/socy/vanneman/districts/codebook/index.html](https://web.archive.org/web/20020329222613/http://www.bsos.umd.edu/socy/vanneman/districts/codebook/index.html), the oldest archive version of the website I could find. I was, however, able to download the contents of `data/raw/census_1961-91/vanneman_1961-91/sas_commands/` from [https://web.archive.org/web/20130722161319/http://www.vanneman.umd.edu/districts/files/index.html](https://web.archive.org/web/20130722161319/http://www.vanneman.umd.edu/districts/files/index.html). Note that this page says ""Last updated May 15, 2003"" and [https://web.archive.org/web/20130724020840/http://www.vanneman.umd.edu/districts/index.html](https://web.archive.org/web/20130724020840/http://www.vanneman.umd.edu/districts/index.html), the home page archive closest in date, says ""Release 4"", just like the current [http://vanneman.umd.edu/districts/index.html](http://vanneman.umd.edu/districts/index.html).",False,Data: geography / district lineage,§3 Data; Appendix A Data Construction,appendix/data provenance,Use as provenance/archival evidence only when the original page is unavailable; cite the underlying dataset/institution where possible.,Possibly—prefer canonical author/title/year/DOI or institutional citation before adding to BibTeX.
https://web.archive.org/web/20030210162137/http://www.bsos.umd.edu/socy/vanneman/districts/codebook/fmtcounts.html,web.archive.org,2,Pasted markdown (3).md,Pasted markdown (3).md:1933 | Pasted markdown (3).md:1933,https://web.archive.org/web/20030210162137/http://www.bsos.umd.edu/socy/vanneman/districts/codebook/fmtcounts.html,"The contents of [https://web.archive.org/web/20030225102138/http://www.bsos.umd.edu/socy/vanneman/districts/codebook/stateid.html](https://web.archive.org/web/20030225102138/http://www.bsos.umd.edu/socy/vanneman/districts/codebook/stateid.html), [https://web.archive.org/web/20030310055444/http://www.bsos.umd.edu/socy/vanneman/districts/home/smallstates.html](https://web.archive.org/web/20030310055444/http://www.bsos.umd.edu/socy/vanneman/districts/home/smallstates.html), and [https://web.archive.org/web/20030210162137/http://www.bsos.umd.edu/socy/vanneman/districts/codebook/fmtcounts.html](https://web.archive.org/web/20030210162137/http://www.bsos.umd.edu/socy/vanneman/districts/codebook/fmtcounts.html) are in `data/raw/census_1961-91/vanneman_1961-91/codebook_archived`. [https://web.archive.org/web/20030507055641/http://www.bsos.umd.edu/socy/vanneman/districts/codebook/variable.html](https://web.archive.org/web/20030507055641/http://www.bsos.umd.edu/socy/vanneman/districts/codebook/variable.html) has also been saved to `data/raw/census_1961-91/vanneman_1961-91/codebook_archived`.",False,Data: geography / district lineage,§3 Data; Appendix A Data Construction,appendix/data provenance,Use as provenance/archival evidence only when the original page is unavailable; cite the underlying dataset/institution where possible.,Possibly—prefer canonical author/title/year/DOI or institutional citation before adding to BibTeX.
https://web.archive.org/web/20030225102138/http://www.bsos.umd.edu/socy/vanneman/districts/codebook/stateid.html,web.archive.org,2,Pasted markdown (3).md,Pasted markdown (3).md:1933 | Pasted markdown (3).md:1933,https://web.archive.org/web/20030225102138/http://www.bsos.umd.edu/socy/vanneman/districts/codebook/stateid.html,"The contents of [https://web.archive.org/web/20030225102138/http://www.bsos.umd.edu/socy/vanneman/districts/codebook/stateid.html](https://web.archive.org/web/20030225102138/http://www.bsos.umd.edu/socy/vanneman/districts/codebook/stateid.html), [https://web.archive.org/web/20030310055444/http://www.bsos.umd.edu/socy/vanneman/districts/home/smallstates.html](https://web.archive.org/web/20030310055444/http://www.bsos.umd.edu/socy/vanneman/districts/home/smallstates.html), and [https://web.archive.org/web/20030210162137/http://www.bsos.umd.edu/socy/vanneman/districts/codebook/fmtcounts.html](https://web.archive.org/web/20030210162137/http://www.bsos.umd.edu/socy/vanneman/districts/codebook/fmtcounts.html) are in `data/raw/census_1961-91/vanneman_1961-91/codebook_archived`. [https://web.archive.org/web/20030507055641/http://www.bsos.umd.edu/socy/vanneman/districts/codebook/variable.html](https://web.archive.org/web/20030507055641/http://www.bsos.umd.edu/socy/vanneman/districts/codebook/variable.html) has also been saved to `data/raw/census_1961-91/vanneman_1961-91/codebook_archived`.",False,Data: geography / district lineage,§3 Data; Appendix A Data Construction,appendix/data provenance,Use as provenance/archival evidence only when the original page is unavailable; cite the underlying dataset/institution where possible.,Possibly—prefer canonical author/title/year/DOI or institutional citation before adding to BibTeX.
https://web.archive.org/web/20030310055444/http://www.bsos.umd.edu/socy/vanneman/districts/home/smallstates.html,web.archive.org,2,Pasted markdown (3).md,Pasted markdown (3).md:1933 | Pasted markdown (3).md:1933,https://web.archive.org/web/20030310055444/http://www.bsos.umd.edu/socy/vanneman/districts/home/smallstates.html,"The contents of [https://web.archive.org/web/20030225102138/http://www.bsos.umd.edu/socy/vanneman/districts/codebook/stateid.html](https://web.archive.org/web/20030225102138/http://www.bsos.umd.edu/socy/vanneman/districts/codebook/stateid.html), [https://web.archive.org/web/20030310055444/http://www.bsos.umd.edu/socy/vanneman/districts/home/smallstates.html](https://web.archive.org/web/20030310055444/http://www.bsos.umd.edu/socy/vanneman/districts/home/smallstates.html), and [https://web.archive.org/web/20030210162137/http://www.bsos.umd.edu/socy/vanneman/districts/codebook/fmtcounts.html](https://web.archive.org/web/20030210162137/http://www.bsos.umd.edu/socy/vanneman/districts/codebook/fmtcounts.html) are in `data/raw/census_1961-91/vanneman_1961-91/codebook_archived`. [https://web.archive.org/web/20030507055641/http://www.bsos.umd.edu/socy/vanneman/districts/codebook/variable.html](https://web.archive.org/web/20030507055641/http://www.bsos.umd.edu/socy/vanneman/districts/codebook/variable.html) has also been saved to `data/raw/census_1961-91/vanneman_1961-91/codebook_archived`.",False,Data: geography / district lineage,§3 Data; Appendix A Data Construction,appendix/data provenance,Use as provenance/archival evidence only when the original page is unavailable; cite the underlying dataset/institution where possible.,Possibly—prefer canonical author/title/year/DOI or institutional citation before adding to BibTeX.
https://web.archive.org/web/20030507055641/http://www.bsos.umd.edu/socy/vanneman/districts/codebook/variable.html,web.archive.org,2,Pasted markdown (3).md,Pasted markdown (3).md:1935 | Pasted markdown (3).md:1935,https://web.archive.org/web/20030507055641/http://www.bsos.umd.edu/socy/vanneman/districts/codebook/variable.html,"[https://web.archive.org/web/20030507055641/http://www.bsos.umd.edu/socy/vanneman/districts/codebook/variable.html](https://web.archive.org/web/20030507055641/http://www.bsos.umd.edu/socy/vanneman/districts/codebook/variable.html) has also been saved to `data/raw/census_1961-91/vanneman_1961-91/codebook_archived`. [http://vanneman.umd.edu/districts/home/combining.html](http://vanneman.umd.edu/districts/home/combining.html), saved to `data/raw/census_1961-91/vanneman_1961-91/codebook/Combining divided district to recreate 1961 district boundary.html`, is particularly interesting: it provides the codes for some example districts, which may be very useful for us. If they aren’t useful, try searching more for exactly the resource needed.",False,Data: geography / district lineage,§3 Data; Appendix A Data Construction,appendix/data provenance,Use as provenance/archival evidence only when the original page is unavailable; cite the underlying dataset/institution where possible.,Possibly—prefer canonical author/title/year/DOI or institutional citation before adding to BibTeX.
https://web.archive.org/web/20030507072015/http://bsos.umd.edu/socy/vanneman/districts,web.archive.org,2,Pasted markdown (3).md,Pasted markdown (3).md:1919 | Pasted markdown (3).md:1919,https://web.archive.org/web/20030507072015/http://bsos.umd.edu/socy/vanneman/districts/,"Even [https://web.archive.org/web/20030507072015/http://bsos.umd.edu/socy/vanneman/districts/](https://web.archive.org/web/20030507072015/http://bsos.umd.edu/socy/vanneman/districts/), however, the oldest snapshot of that website, says ""Release 4.1"", as do all future snapshots of the website which aren't redirects or which can't find the URL. Let me know if I should also download the compressed data files from [https://web.archive.org/web/20130722161319/http://www.vanneman.umd.edu/districts/files/index.html](https://web.archive.org/web/20130722161319/http://www.vanneman.umd.edu/districts/files/index.html), i.e., the same archive whose SAS commands files I downloaded.",True,Data: geography / district lineage,§3 Data; Appendix A Data Construction,appendix/data provenance,Use as provenance/archival evidence only when the original page is unavailable; cite the underlying dataset/institution where possible.,Possibly—prefer canonical author/title/year/DOI or institutional citation before adding to BibTeX.
https://web.archive.org/web/20030814192224/http://www.wordgumbo.com/ie/cmp/iedata.txt,web.archive.org,2,Pasted markdown (3).md,Pasted markdown (3).md:1175 | Pasted markdown (3).md:1175,https://web.archive.org/web/20030814192224/http://www.wordgumbo.com/ie/cmp/iedata.txt,"Regarding lexical data, I think using it to break ties is a good idea. [https://researchers.cdu.edu.au/en/datasets/lexicostatistical-data-raw-and-derived-text-files-on-200-basic-wo/](https://researchers.cdu.edu.au/en/datasets/lexicostatistical-data-raw-and-derived-text-files-on-200-basic-wo/) links to [http://www.wordgumbo.com/ie/cmp](http://www.wordgumbo.com/ie/cmp) which currently redirects to [https://thevore.com/ie/cmp](https://thevore.com/ie/cmp), which contains no file. [https://web.archive.org/web/20030814192224/http://www.wordgumbo.com/ie/cmp/iedata.txt](https://web.archive.org/web/20030814192224/http://www.wordgumbo.com/ie/cmp/iedata.txt), however, is an archived version of the file. It and the Kogan (2017) paper, @koganGenealogicalClassificationNew2017.pdf, (which seems to contain wordlists, though I’m not certain contains all wordlists we need) are found in `data/raw/cognates/`. If you could access ASJP tables online (e.g., via [https://asjp.clld.org/languages](https://asjp.clld.org/languages)) when needed, that would be helpful. [I later downloaded the dataset, @sorenwichmannCLDFDatasetDerived2025, to `cognates/` too.]",False,Data: language / historical Census,§3 Data; §5 Inherited Linguistic Conditions; Appendix A/B,appendix/data provenance,Use as provenance/archival evidence only when the original page is unavailable; cite the underlying dataset/institution where possible.,Possibly—prefer canonical author/title/year/DOI or institutional citation before adding to BibTeX.
https://web.archive.org/web/20130722161319/http://www.vanneman.umd.edu/districts/files/index.html,web.archive.org,6,Pasted markdown (3).md,Pasted markdown (3).md:1917 | Pasted markdown (3).md:1917 | Pasted markdown (3).md:1921 | Pasted markdown (3).md:1921 | Pasted markdown (3).md:1925 | Pasted markdown (3).md:1925,https://web.archive.org/web/20130722161319/http://www.vanneman.umd.edu/districts/files/index.html,"I was, however, able to download the contents of `data/raw/census_1961-91/vanneman_1961-91/sas_commands/` from [https://web.archive.org/web/20130722161319/http://www.vanneman.umd.edu/districts/files/index.html](https://web.archive.org/web/20130722161319/http://www.vanneman.umd.edu/districts/files/index.html). Note that this page says ""Last updated May 15, 2003"" and [https://web.archive.org/web/20130724020840/http://www.vanneman.umd.edu/districts/index.html](https://web.archive.org/web/20130724020840/http://www.vanneman.umd.edu/districts/index.html), the home page archive closest in date, says ""Release 4"", just like the current [http://vanneman.umd.edu/districts/index.html](http://vanneman.umd.edu/districts/index.html). Even [https://web.archive.org/web/20030507072015/http://bsos.umd.edu/socy/vanneman/districts/](https://web.archive.org/web/20030507072015/http://bsos.umd.edu/socy/vanneman/districts/), however, the oldest snapshot of that website, says ""Release 4.1"", as do all future snapshots of the website which aren't redirects or which can't find the URL. || Let me know if I should also download the compressed data files from [https://web.archive.org/web/20130722161319/http://www.vanneman.umd.edu/districts/files/index.html](https://web.archive.org/web/20130722161319/http://www.vanneman.umd.edu/districts/files/index.html), i.e., the same archive whose SAS commands files I downloaded. — || I have also downloaded the data files from [https://web.archive.org/web/20130722161319/http://www.vanneman.umd.edu/districts/files/index.html](https://web.archive.org/web/20130722161319/http://www.vanneman.umd.edu/districts/files/index.html) to `data/raw/census_1961-91/vanneman_1961-91/data_archived`. —",False,Data: geography / district lineage,§3 Data; Appendix A Data Construction,appendix/data provenance,Use as provenance/archival evidence only when the original page is unavailable; cite the underlying dataset/institution where possible.,Possibly—prefer canonical author/title/year/DOI or institutional citation before adding to BibTeX.
https://web.archive.org/web/20130724020840/http://www.vanneman.umd.edu/districts/index.html,web.archive.org,2,Pasted markdown (3).md,Pasted markdown (3).md:1917 | Pasted markdown (3).md:1917,https://web.archive.org/web/20130724020840/http://www.vanneman.umd.edu/districts/index.html,"I was, however, able to download the contents of `data/raw/census_1961-91/vanneman_1961-91/sas_commands/` from [https://web.archive.org/web/20130722161319/http://www.vanneman.umd.edu/districts/files/index.html](https://web.archive.org/web/20130722161319/http://www.vanneman.umd.edu/districts/files/index.html). Note that this page says ""Last updated May 15, 2003"" and [https://web.archive.org/web/20130724020840/http://www.vanneman.umd.edu/districts/index.html](https://web.archive.org/web/20130724020840/http://www.vanneman.umd.edu/districts/index.html), the home page archive closest in date, says ""Release 4"", just like the current [http://vanneman.umd.edu/districts/index.html](http://vanneman.umd.edu/districts/index.html). Even [https://web.archive.org/web/20030507072015/http://bsos.umd.edu/socy/vanneman/districts/](https://web.archive.org/web/20030507072015/http://bsos.umd.edu/socy/vanneman/districts/), however, the oldest snapshot of that website, says ""Release 4.1"", as do all future snapshots of the website which aren't redirects or which can't find the URL.",True,Data: geography / district lineage,§3 Data; Appendix A Data Construction,appendix/data provenance,Use as provenance/archival evidence only when the original page is unavailable; cite the underlying dataset/institution where possible.,Possibly—prefer canonical author/title/year/DOI or institutional citation before adding to BibTeX.
https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Documents/District_Report_Cards-2015-16-Vol-I.pdf,web.archive.org,1,Pasted markdown (3).md,Pasted markdown (3).md:1213,Vol - I,\|---|---| |[bullet](https://web.archive.org/web/20170627210903im_/http://udise.in/images/bullet.gif)|**2015-16**||[Vol - I](https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Documents/District_Report_Cards-2015-16-Vol-I.pdf)[image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/pdficon.jpg) [Vol - II](https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Documents/District_Report_Cards-2015-16-Vol-II.pdf)[image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/pdficon.jpg)|**Raw Data**|[Download](https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publications-2015-16/DRC_Raw_Data%202015-16_new.xlsx) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/zip.gif)|,True,Data: geography / district lineage,§3 Data; Appendix A Data Construction,appendix/data provenance,Use as provenance/archival evidence only when the original page is unavailable; cite the underlying dataset/institution where possible.,Possibly—prefer canonical author/title/year/DOI or institutional citation before adding to BibTeX.
